E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
9.993311,0.004071,-0.135764,0.003916,-0.001802,0.002539,-0.002539,0.010526,-0.140106
10.073579,0.003949,-0.138781,0.003723,-0.001829,0.002418,-0.002418,0.010090,-0.143028
10.153846,0.003825,-0.141531,0.003533,-0.001855,0.002300,-0.002300,0.009658,-0.145685
10.234114,0.003699,-0.144018,0.003347,-0.001881,0.002183,-0.002183,0.009229,-0.148081
10.314381,0.003570,-0.146250,0.003165,-0.001906,0.002067,-0.002067,0.008802,-0.150223
10.394649,0.003439,-0.148241,0.002986,-0.001931,0.001954,-0.001954,0.008379,-0.152126
10.474916,0.003305,-0.150008,0.002810,-0.001956,0.001842,-0.001842,0.007957,-0.153806
10.555184,0.003168,-0.151568,0.002638,-0.001980,0.001732,-0.001732,0.007537,-0.155280
10.635452,0.003027,-0.152936,0.002468,-0.002004,0.001623,-0.001623,0.007118,-0.156563
10.715719,0.002882,-0.154126,0.002302,-0.002026,0.001516,-0.001516,0.006701,-0.157668
10.795987,0.002734,-0.155148,0.002139,-0.002048,0.001411,-0.001411,0.006284,-0.158606
10.876254,0.002582,-0.156008,0.001979,-0.002067,0.001307,-0.001307,0.005867,-0.159382
10.956522,0.002425,-0.156707,0.001821,-0.002085,0.001205,-0.001205,0.005451,-0.159997
11.036789,0.002264,-0.157240,0.001666,-0.002101,0.001104,-0.001104,0.005035,-0.160445
11.117057,0.002099,-0.157602,0.001514,-0.002113,0.001005,-0.001005,0.004618,-0.160720
11.197324,0.001929,-0.157779,0.001365,-0.002123,0.000907,-0.000907,0.004201,-0.160809
11.277592,0.001755,-0.157760,0.001218,-0.002129,0.000810,-0.000810,0.003783,-0.160699
11.357860,0.001577,-0.157530,0.001073,-0.002131,0.000715,-0.000715,0.003365,-0.160376
11.438127,0.001394,-0.157076,0.000931,-0.002128,0.000621,-0.000621,0.002946,-0.159826
11.518395,0.001207,-0.156385,0.000792,-0.002122,0.000529,-0.000529,0.002527,-0.159036
11.598662,0.001015,-0.155449,0.000654,-0.002110,0.000438,-0.000438,0.002107,-0.157997
11.678930,0.000820,-0.154261,0.000519,-0.002094,0.000348,-0.000348,0.001686,-0.156703
11.759197,0.000620,-0.152819,0.000386,-0.002073,0.000259,-0.000259,0.001265,-0.155151
11.839465,0.000417,-0.151124,0.000255,-0.002048,0.000171,-0.000171,0.000844,-0.153344
11.919732,0.000210,-0.149181,0.000127,-0.002019,0.000085,-0.000085,0.000422,-0.151285
12.000000,0.000000,-0.147000,0.000000,-0.001986,0.000000,-0.000000,0.000000,-0.148986
