E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-4.856187,0.150995,-0.004972,0.680087,-0.015927,4.619820,-4.619820,5.450902,-4.640719
-4.775920,0.148252,-0.005077,0.798799,-0.015089,4.706660,-4.706660,5.653711,-4.726826
-4.695652,0.150797,-0.005192,0.942324,-0.014317,4.759436,-4.759436,5.852557,-4.778945
-4.615385,0.157756,-0.005316,1.106317,-0.013603,4.773849,-4.773849,6.037922,-4.792767
-4.535117,0.168158,-0.005449,1.283910,-0.012942,4.746930,-4.746930,6.198997,-4.765321
-4.454849,0.180970,-0.005591,1.465919,-0.012329,4.677255,-4.677255,6.324144,-4.695175
-4.374582,0.195165,-0.005743,1.641474,-0.011759,4.565051,-4.565051,6.401689,-4.582553
-4.294314,0.209804,-0.005904,1.799060,-0.011229,4.412186,-4.412186,6.421050,-4.429319
-4.214047,0.224146,-0.006075,1.927868,-0.010734,4.222064,-4.222064,6.374078,-4.238873
-4.133779,0.237746,-0.006256,2.019225,-0.010272,3.999411,-3.999411,6.256381,-4.015939
-4.053512,0.250526,-0.006447,2.067854,-0.009840,3.749997,-3.749997,6.068377,-3.766284
-3.973244,0.262800,-0.006650,2.072684,-0.009435,3.480300,-3.480300,5.815785,-3.496385
-3.892977,0.275214,-0.006863,2.037010,-0.009056,3.197154,-3.197154,5.509378,-3.213073
-3.812709,0.288618,-0.007089,1.967946,-0.008699,2.907395,-2.907395,5.163959,-2.923183
-3.732441,0.303866,-0.007327,1.875257,-0.008364,2.617540,-2.617540,4.796664,-2.633231
-3.652174,0.321590,-0.007577,1.769773,-0.008049,2.333517,-2.333517,4.424880,-2.349144
-3.571906,0.341972,-0.007841,1.661712,-0.007753,2.060454,-2.060454,4.064138,-2.076048
-3.491639,0.364586,-0.008120,1.559219,-0.007473,1.802539,-1.802539,3.726344,-1.818132
-3.411371,0.388331,-0.008414,1.467397,-0.007210,1.562950,-1.562950,3.418678,-1.578573
-3.331104,0.411494,-0.008724,1.387956,-0.006961,1.343856,-1.343856,3.143306,-1.359540
-3.250836,0.431940,-0.009050,1.319511,-0.006726,1.146464,-1.146464,2.897915,-1.162241
-3.170569,0.447396,-0.009395,1.258394,-0.006504,0.971123,-0.971123,2.676914,-0.987022
-3.090301,0.455791,-0.009760,1.199778,-0.006294,0.817444,-0.817444,2.473014,-0.833499
-3.010033,0.455575,-0.010145,1.138848,-0.006096,0.684455,-0.684455,2.278878,-0.700696
-2.929766,0.445966,-0.010552,1.071810,-0.005908,0.570740,-0.570740,2.088516,-0.587201
-2.849498,0.427073,-0.010984,0.996543,-0.005731,0.474591,-0.474591,1.898207,-0.491306
-2.769231,0.399873,-0.011440,0.912844,-0.005563,0.394135,-0.394135,1.706852,-0.411138
-2.688963,0.366059,-0.011924,0.822271,-0.005404,0.327443,-0.327443,1.515773,-0.344771
-2.608696,0.327787,-0.012438,0.727684,-0.005254,0.272623,-0.272623,1.328095,-0.290316
