E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-6.943144,0.027308,-0.005593,0.029584,-0.008875,5.127491,-5.127491,5.184383,-5.141958
-6.862876,0.030219,-0.006170,0.032381,-0.009561,5.158518,-5.158518,5.221117,-5.174249
-6.782609,0.033505,-0.006737,0.035652,-0.010298,5.174750,-5.174750,5.243907,-5.191785
-6.702341,0.037216,-0.007290,0.039508,-0.011093,5.175059,-5.175059,5.251782,-5.193442
-6.622074,0.041403,-0.007828,0.044084,-0.011957,5.158379,-5.158379,5.243865,-5.178163
-6.541806,0.046118,-0.008352,0.049543,-0.012908,5.123769,-5.123769,5.219431,-5.145029
-6.461538,0.051416,-0.008872,0.056074,-0.013970,5.070483,-5.070483,5.177973,-5.093325
-6.381271,0.057344,-0.009398,0.063892,-0.015178,4.998026,-4.998026,5.119262,-5.022602
-6.301003,0.063944,-0.009950,0.073232,-0.016575,4.906210,-4.906210,5.043386,-4.932735
-6.220736,0.071245,-0.010548,0.084345,-0.018219,4.795192,-4.795192,4.950781,-4.823959
-6.140468,0.079260,-0.011221,0.097485,-0.020185,4.665497,-4.665497,4.842242,-4.696903
-6.060201,0.087981,-0.011997,0.112899,-0.022564,4.518030,-4.518030,4.718909,-4.552591
-5.979933,0.097372,-0.012912,0.130814,-0.025468,4.354061,-4.354061,4.582247,-4.392442
-5.899666,0.107370,-0.014001,0.151426,-0.029036,4.175203,-4.175203,4.433999,-4.218240
-5.819398,0.117881,-0.015300,0.174891,-0.033428,3.983369,-3.983369,4.276141,-4.032097
-5.739130,0.128780,-0.016844,0.201328,-0.038834,3.780720,-3.780720,4.110827,-3.836397
-5.658863,0.139917,-0.018666,0.230819,-0.045465,3.569597,-3.569597,3.940333,-3.633729
-5.578595,0.151116,-0.020796,0.263428,-0.053555,3.352462,-3.352462,3.767006,-3.426813
-5.498328,0.162191,-0.023255,0.299211,-0.063348,3.131814,-3.131814,3.593217,-3.218417
-5.418060,0.172949,-0.026056,0.338237,-0.075089,2.910130,-2.910130,3.421316,-3.011275
-5.337793,0.183203,-0.029199,0.380590,-0.089004,2.689795,-2.689795,3.253588,-2.807998
-5.257525,0.192778,-0.032671,0.426370,-0.105283,2.473040,-2.473040,3.092187,-2.610994
-5.177258,0.201526,-0.036443,0.475657,-0.124051,2.261898,-2.261898,2.939080,-2.422391
-5.096990,0.209325,-0.040464,0.528463,-0.145345,2.058162,-2.058162,2.795950,-2.243971
-5.016722,0.216088,-0.044669,0.584657,-0.169083,1.863357,-1.863357,2.664102,-2.077109
-4.936455,0.221757,-0.048973,0.643871,-0.195042,1.678727,-1.678727,2.544354,-1.922741
-4.856187,0.226304,-0.053278,0.705408,-0.222835,1.505222,-1.505222,2.436934,-1.781335
-4.775920,0.229725,-0.057472,0.768168,-0.251908,1.343513,-1.343513,2.341406,-1.652893
-4.695652,0.232033,-0.061440,0.830604,-0.281535,1.193994,-1.193994,2.256631,-1.536968
-4.615385,0.233251,-0.065064,0.890735,-0.310839,1.056811,-1.056811,2.180798,-1.432714
